date,water_depth,water_level,water_level_gf,wetland,year,wateryear,inund,inund_gf,delta_1d,dir_1d,well_dry
2019-08-20,-0.11482393841666665,-0.11482393841666665,-0.11482393841666665,QB,2019,2019,0,0,-0.02878159700000006,-1,0
2019-08-21,-0.13883409558333337,-0.13883409558333337,-0.13883409558333337,QB,2019,2019,0,0,-0.024010157166666726,-1,0
2019-08-22,-0.16396382033333326,-0.16396382033333326,-0.16396382033333326,QB,2019,2019,0,0,-0.025129724749999888,-1,0
2019-08-23,-0.11016403045833324,-0.11016403045833324,-0.11016403045833324,QB,2019,2019,0,0,0.05379978987500002,1,0
2019-08-24,-0.08057303070833348,-0.08057303070833348,-0.08057303070833348,QB,2019,2019,0,0,0.029590999749999763,1,0
2019-08-25,-0.10986342550000008,-0.10986342550000008,-0.10986342550000008,QB,2019,2019,0,0,-0.029290394791666605,-1,0
2019-08-26,-0.13548282829166686,-0.13548282829166686,-0.13548282829166686,QB,2019,2019,0,0,-0.025619402791666773,-1,0
2019-08-27,-0.15710195450000028,-0.15710195450000028,-0.15710195450000028,QB,2019,2019,0,0,-0.021619126208333422,-1,0
2019-08-28,-0.17872745395833342,-0.17872745395833342,-0.17872745395833342,QB,2019,2019,0,0,-0.02162549945833314,-1,0
2019-08-29,-0.20188784445833324,-0.20188784445833324,-0.20188784445833324,QB,2019,2019,0,0,-0.023160390499999822,-1,0
2019-08-30,-0.22661074341666687,-0.22661074341666687,-0.22661074341666687,QB,2019,2019,0,0,-0.024722898958333628,-1,0
2019-08-31,-0.25080466262499984,-0.25080466262499984,-0.25080466262499984,QB,2019,2019,0,0,-0.02419391920833297,-1,0
2019-09-01,-0.2698256272500005,-0.2698256272500005,-0.2698256272500005,QB,2019,2019,0,0,-0.019020964625000636,-1,0
2019-09-02,-0.28659152358333334,-0.28659152358333334,-0.28659152358333334,QB,2019,2019,0,0,-0.016765896333332864,-1,0
2019-09-03,-0.06617267233333349,-0.06617267233333349,-0.06617267233333349,QB,2019,2019,0,0,0.22041885124999985,1,0
2019-09-04,-0.05372465287499989,-0.05372465287499989,-0.05372465287499989,QB,2019,2019,0,0,0.012448019458333598,1,0
2019-09-05,-0.01356946014583359,-0.01356946014583359,-0.01356946014583359,QB,2019,2019,0,0,0.0401551927291663,1,0
2019-09-06,-0.02098314320833318,-0.02098314320833318,-0.02098314320833318,QB,2019,2019,0,0,-0.00741368306249959,-1,0
2019-09-07,-0.04855594712499984,-0.04855594712499984,-0.04855594712499984,QB,2019,2019,0,0,-0.02757280391666666,-1,0
2019-09-08,-0.08575554516666631,-0.08575554516666631,-0.08575554516666631,QB,2019,2019,0,0,-0.03719959804166647,-1,0
2019-09-09,-0.11766109687499995,-0.11766109687499995,-0.11766109687499995,QB,2019,2019,0,0,-0.031905551708333646,-1,0
2019-09-10,-0.1441833767500001,-0.1441833767500001,-0.1441833767500001,QB,2019,2019,0,0,-0.026522279875000138,-1,0
2019-09-11,-0.17209927395833335,-0.17209927395833335,-0.17209927395833335,QB,2019,2019,0,0,-0.027915897208333262,-1,0
2019-09-12,-0.2004814806249999,-0.2004814806249999,-0.2004814806249999,QB,2019,2019,0,0,-0.02838220666666655,-1,0
2019-09-13,-0.2289348552500001,-0.2289348552500001,-0.2289348552500001,QB,2019,2019,0,0,-0.028453374625000194,-1,0
2019-09-14,-0.24764459283333332,-0.24764459283333332,-0.24764459283333332,QB,2019,2019,0,0,-0.01870973758333322,-1,0
2019-09-15,-0.268829275833333,-0.268829275833333,-0.268829275833333,QB,2019,2019,0,0,-0.021184682999999677,-1,0
2019-09-16,-0.29340027899999993,-0.29340027899999993,-0.29340027899999993,QB,2019,2019,0,0,-0.024571003166666938,-1,0
2019-09-17,-0.3124562965000002,-0.3124562965000002,-0.3124562965000002,QB,2019,2019,0,0,-0.019056017500000244,-1,0
2019-09-18,-0.33074646179166717,-0.33074646179166717,-0.33074646179166717,QB,2019,2019,0,0,-0.018290165291666993,-1,0
2019-09-19,-0.34985452749999985,-0.34985452749999985,-0.34985452749999985,QB,2019,2019,0,0,-0.019108065708332678,-1,0
2019-09-20,-0.35464296266666673,-0.35464296266666673,-0.35464296266666673,QB,2019,2019,0,0,-0.004788435166666882,-1,1
2019-09-21,-0.35141172491666667,-0.35141172491666667,-0.35141172491666667,QB,2019,2019,0,0,0.00323123775000006,1,1
2019-09-22,-0.3512045942916664,-0.3512045942916664,-0.3512045942916664,QB,2019,2019,0,0,2.0713062500027357e-4,1,1
2019-09-23,-0.3520193080833332,-0.3520193080833332,-0.3520193080833332,QB,2019,2019,0,0,-8.147137916668101e-4,-1,1
2019-09-24,-0.35362642929166677,-0.35362642929166677,-0.35362642929166677,QB,2019,2019,0,0,-0.0016071212083335618,-1,1
2019-09-25,-0.3527766626249999,-0.3527766626249999,-0.3527766626249999,QB,2019,2019,0,0,8.497666666668624e-4,1,1
2019-09-26,-0.3527745382083335,-0.3527745382083335,-0.3527745382083335,QB,2019,2019,0,0,2.1244166664158293e-6,1,1
2019-09-27,-0.35355526133333337,-0.35355526133333337,-0.35355526133333337,QB,2019,2019,0,0,-7.807231249998825e-4,-1,1
2019-09-28,-0.3524335693333339,-0.3524335693333339,-0.3524335693333339,QB,2019,2019,0,0,0.0011216919999994523,1,1
2019-09-29,-0.3568024322083332,-0.3568024322083332,-0.3568024322083332,QB,2019,2019,0,0,-0.004368862874999269,-1,1
2019-09-30,-0.361386923375,-0.361386923375,-0.361386923375,QB,2019,2019,0,0,-0.004584491166666815,-1,1
2019-10-01,-0.3598743387083335,-0.3598743387083335,-0.3598743387083335,QB,2019,2020,0,0,0.0015125846666664833,1,1
2019-10-02,-0.35772018020833346,-0.35772018020833346,-0.35772018020833346,QB,2019,2020,0,0,0.0021541585000000585,1,1
2019-10-03,-0.35652625804166654,-0.35652625804166654,-0.35652625804166654,QB,2019,2020,0,0,0.0011939221666669164,1,1
2019-10-04,-0.35569561112500014,-0.35569561112500014,-0.35569561112500014,QB,2019,2020,0,0,8.306469166663999e-4,1,1
2019-10-05,-0.3534479782916666,-0.3534479782916666,-0.3534479782916666,QB,2019,2020,0,0,0.0022476328333335682,1,1
2019-10-06,-0.3524186984166666,-0.3524186984166666,-0.3524186984166666,QB,2019,2020,0,0,0.0010292798749999554,1,1
2019-10-07,-0.3518674122916669,-0.3518674122916669,-0.3518674122916669,QB,2019,2020,0,0,5.51286124999717e-4,1,1
2019-10-08,-0.35196194883333315,-0.35196194883333315,-0.35196194883333315,QB,2019,2020,0,0,-9.453654166624581e-5,-1,1
2019-10-09,-0.3518259861666663,-0.3518259861666663,-0.3518259861666663,QB,2019,2020,0,0,1.3596266666682233e-4,1,1
2019-10-10,-0.35155618525,-0.35155618525,-0.35155618525,QB,2019,2020,0,0,2.6980091666634065e-4,1,1
2019-10-11,-0.35116316816666604,-0.35116316816666604,-0.35116316816666604,QB,2019,2020,0,0,3.9301708333394636e-4,1,1
2019-10-12,-0.35165815724999966,-0.35165815724999966,-0.35165815724999966,QB,2019,2020,0,0,-4.94989083333619e-4,-1,1
2019-10-13,-0.3511397995833332,-0.3511397995833332,-0.3511397995833332,QB,2019,2020,0,0,5.183576666664691e-4,1,1
2019-10-14,-0.3537199036249999,-0.3537199036249999,-0.3537199036249999,QB,2019,2020,0,0,-0.0025801040416666976,-1,1
2019-10-15,-0.35398014466666644,-0.35398014466666644,-0.35398014466666644,QB,2019,2020,0,0,-2.602410416665535e-4,-1,1
2019-10-16,-0.3526534464583333,-0.3526534464583333,-0.3526534464583333,QB,2019,2020,0,0,0.0013266982083331436,1,1
2019-10-17,-0.35171126766666666,-0.35171126766666666,-0.35171126766666666,QB,2019,2020,0,0,9.421787916666369e-4,1,1
2019-10-18,-0.3521212800833332,-0.3521212800833332,-0.3521212800833332,QB,2019,2020,0,0,-4.1001241666654975e-4,-1,1
2019-10-19,-0.3527851602916667,-0.3527851602916667,-0.3527851602916667,QB,2019,2020,0,0,-6.638802083334672e-4,-1,1
2019-10-20,-0.35029640616666685,-0.35029640616666685,-0.35029640616666685,QB,2019,2020,0,0,0.0024887541249998257,1,1
2019-10-21,-0.3520702940833332,-0.3520702940833332,-0.3520702940833332,QB,2019,2020,0,0,-0.001773887916666328,-1,1
2019-10-22,-0.3505385896666667,-0.3505385896666667,-0.3505385896666667,QB,2019,2020,0,0,0.0015317044166665017,1,1
2019-10-23,-0.2644253600833335,-0.2644253600833335,-0.2644253600833335,QB,2019,2020,0,0,0.08611322958333317,1,0
2019-10-24,-0.27292727558333335,-0.27292727558333335,-0.27292727558333335,QB,2019,2020,0,0,-0.008501915499999846,-1,0
2019-10-25,-0.28726283925000023,-0.28726283925000023,-0.28726283925000023,QB,2019,2020,0,0,-0.014335563666666884,-1,0
2019-10-26,-0.29987868762500053,-0.29987868762500053,-0.29987868762500053,QB,2019,2020,0,0,-0.012615848375000294,-1,0
2019-10-27,-0.242710635125,-0.242710635125,-0.242710635125,QB,2019,2020,0,0,0.05716805250000054,1,0
2019-10-28,-0.12087746370833316,-0.12087746370833316,-0.12087746370833316,QB,2019,2020,0,0,0.12183317141666683,1,0
2019-10-29,-0.13350605858333328,-0.13350605858333328,-0.13350605858333328,QB,2019,2020,0,0,-0.012628594875000121,-1,0
2019-10-30,-0.14350993666666662,-0.14350993666666662,-0.14350993666666662,QB,2019,2020,0,0,-0.010003878083333334,-1,0
2019-10-31,-0.14060585908333328,-0.14060585908333328,-0.14060585908333328,QB,2019,2020,0,0,0.002904077583333331,1,0
2019-11-01,-0.10690411308333336,-0.10690411308333336,-0.10690411308333336,QB,2019,2020,0,0,0.03370174599999992,1,0
2019-11-02,-0.10663431216666694,-0.10663431216666694,-0.10663431216666694,QB,2019,2020,0,0,2.698009166664239e-4,1,0
2019-11-03,-0.1127462589166669,-0.1127462589166669,-0.1127462589166669,QB,2019,2020,0,0,-0.006111946749999958,-1,0
2019-11-04,-0.12296682750000018,-0.12296682750000018,-0.12296682750000018,QB,2019,2020,0,0,-0.010220568583333284,-1,0
2019-11-05,-0.13070820183333365,-0.13070820183333365,-0.13070820183333365,QB,2019,2020,0,0,-0.007741374333333467,-1,0
2019-11-06,-0.1391038965,-0.1391038965,-0.1391038965,QB,2019,2020,0,0,-0.008395694666666342,-1,0
2019-11-07,-0.14343451987499997,-0.14343451987499997,-0.14343451987499997,QB,2019,2020,0,0,-0.004330623374999981,-1,0
2019-11-08,-0.14755801262499985,-0.14755801262499985,-0.14755801262499985,QB,2019,2020,0,0,-0.004123492749999874,-1,0
2019-11-09,-0.15396419108333298,-0.15396419108333298,-0.15396419108333298,QB,2019,2020,0,0,-0.006406178458333134,-1,0
2019-11-10,-0.1582714458749998,-0.1582714458749998,-0.1582714458749998,QB,2019,2020,0,0,-0.004307254791666826,-1,0
2019-11-11,-0.16430585141666712,-0.16430585141666712,-0.16430585141666712,QB,2019,2020,0,0,-0.006034405541667315,-1,0
2019-11-12,-0.15806750187499993,-0.15806750187499993,-0.15806750187499993,QB,2019,2020,0,0,0.0062383495416671875,1,0
2019-11-13,-0.13801407075000005,-0.13801407075000005,-0.13801407075000005,QB,2019,2020,0,0,0.020053431124999882,1,0
2019-11-14,-0.14527957575000003,-0.14527957575000003,-0.14527957575000003,QB,2019,2020,0,0,-0.007265504999999978,-1,0
2019-11-15,-0.14994585695833332,-0.14994585695833332,-0.14994585695833332,QB,2019,2020,0,0,-0.004666281208333289,-1,0
2019-11-16,-0.15699998249999994,-0.15699998249999994,-0.15699998249999994,QB,2019,2020,0,0,-0.007054125541666623,-1,0
2019-11-17,-0.16230146429166667,-0.16230146429166667,-0.16230146429166667,QB,2019,2020,0,0,-0.005301481791666729,-1,0
2019-11-18,-0.16518960875000002,-0.16518960875000002,-0.16518960875000002,QB,2019,2020,0,0,-0.0028881444583333526,-1,0
2019-11-19,-0.1711209800833331,-0.1711209800833331,-0.1711209800833331,QB,2019,2020,0,0,-0.005931371333333074,-1,0
2019-11-20,-0.17853625645833315,-0.17853625645833315,-0.17853625645833315,QB,2019,2020,0,0,-0.007415276375000057,-1,0
2019-11-21,-0.18602057637500025,-0.18602057637500025,-0.18602057637500025,QB,2019,2020,0,0,-0.007484319916667093,-1,0
2019-11-22,-0.1861491035833332,-0.1861491035833332,-0.1861491035833332,QB,2019,2020,0,0,-1.285272083329514e-4,-1,0
2019-11-23,-0.18310693891666696,-0.18310693891666696,-0.18310693891666696,QB,2019,2020,0,0,0.003042164666666236,1,0
2019-11-24,-0.10776981287500008,-0.10776981287500008,-0.10776981287500008,QB,2019,2020,0,0,0.07533712604166688,1,0
2019-11-25,-0.07506654270833345,-0.07506654270833345,-0.07506654270833345,QB,2019,2020,0,0,0.03270327016666663,1,0
2019-11-26,-0.08447345970833345,-0.08447345970833345,-0.08447345970833345,QB,2019,2020,0,0,-0.009406917,-1,0
2019-11-27,-0.09279904862500012,-0.09279904862500012,-0.09279904862500012,QB,2019,2020,0,0,-0.008325588916666668,-1,0
2019-11-28,-0.10359214749999988,-0.10359214749999988,-0.10359214749999988,QB,2019,2020,0,0,-0.010793098874999768,-1,0
2019-11-29,-0.11409738791666708,-0.11409738791666708,-0.11409738791666708,QB,2019,2020,0,0,-0.0105052404166672,-1,0
2019-11-30,-0.11763454166666708,-0.11763454166666708,-0.11763454166666708,QB,2019,2020,0,0,-0.003537153749999994,-1,0
2019-12-01,-0.09796350554166716,-0.09796350554166716,-0.09796350554166716,QB,2019,2020,0,0,0.019671036124999916,1,0
2019-12-02,3.8848845833327594e-4,3.8848845833327594e-4,3.884884583332775e-4,QB,2019,2020,1,1,0.09835199400000044,1,0
2019-12-03,-2.59458624999725e-4,-2.59458624999725e-4,-2.5945862499972445e-4,QB,2019,2020,0,0,-6.47947083333002e-4,-1,0
2019-12-04,-0.00693543800000003,-0.00693543800000003,-0.00693543800000003,QB,2019,2020,0,0,-0.006675979375000305,-1,0
2019-12-05,-0.01700835962500014,-0.01700835962500014,-0.01700835962500014,QB,2019,2020,0,0,-0.01007292162500011,-1,0
2019-12-06,-0.02818704012499964,-0.02818704012499964,-0.02818704012499964,QB,2019,2020,0,0,-0.0111786804999995,-1,0
2019-12-07,-0.03821641120833354,-0.03821641120833354,-0.03821641120833355,QB,2019,2020,0,0,-0.010029371083333911,-1,0
2019-12-08,-0.04467038904166675,-0.04467038904166675,-0.04467038904166675,QB,2019,2020,0,0,-0.006453977833333201,-1,0
2019-12-09,-0.00748672412500001,-0.00748672412500001,-0.00748672412500001,QB,2019,2020,0,0,0.03718366491666674,1,0
2019-12-10,0.06131782066666669,0.06131782066666669,0.06131782066666669,QB,2019,2020,1,1,0.0688045447916667,1,0
2019-12-11,0.08530248483333301,0.08530248483333301,0.08530248483333301,QB,2019,2020,1,1,0.023984664166666322,1,0
2019-12-12,0.10025625374999995,0.10025625374999995,0.10025625374999995,QB,2019,2020,1,1,0.014953768916666943,1,0
2019-12-13,0.10245396279166666,0.10245396279166666,0.10245396279166666,QB,2019,2020,1,1,0.002197709041666704,1,0
2019-12-14,0.1314819921249997,0.1314819921249997,0.1314819921249997,QB,2019,2020,1,1,0.02902802933333304,1,0
2019-12-15,0.1413849604166665,0.1413849604166665,0.1413849604166665,QB,2019,2020,1,1,0.009902968291666814,1,0
2019-12-16,0.14499646874999958,0.14499646874999958,0.14499646874999958,QB,2019,2020,1,1,0.003611508333333069,1,0
2019-12-17,0.16298071804166642,0.16298071804166642,0.16298071804166642,QB,2019,2020,1,1,0.017984249291666837,1,0
2019-12-18,0.1727169196249995,0.1727169196249995,0.1727169196249995,QB,2019,2020,1,1,0.009736201583333076,1,0
2019-12-19,0.17159310320833332,0.17159310320833332,0.17159310320833332,QB,2019,2020,1,1,-0.0011238164166661735,-1,0
2019-12-20,0.16862954195833346,0.16862954195833346,0.16862954195833346,QB,2019,2020,1,1,-0.0029635612499998576,-1,0
2019-12-21,0.16516143175000014,0.16516143175000014,0.16516143175000014,QB,2019,2020,1,1,-0.0034681102083333193,-1,0
2019-12-22,0.16523259970833326,0.16523259970833326,0.16523259970833326,QB,2019,2020,1,1,7.116795833311818e-5,1,0
2019-12-23,0.162982842458333,0.162982842458333,0.162982842458333,QB,2019,2020,1,1,-0.0022497572500002616,-1,0
2019-12-24,0.1601116933333329,0.1601116933333329,0.1601116933333329,QB,2019,2020,1,1,-0.002871149125000111,-1,0
2019-12-25,0.15643220366666585,0.15643220366666585,0.15643220366666585,QB,2019,2020,1,1,-0.003679489666667035,-1,0
2019-12-26,0.152094144833333,0.152094144833333,0.152094144833333,QB,2019,2020,1,1,-0.004338058833332853,-1,0
2019-12-27,0.14858354629166587,0.14858354629166587,0.14858354629166587,QB,2019,2020,1,1,-0.0035105985416671315,-1,0
2019-12-28,0.14396931329166607,0.14396931329166607,0.14396931329166607,QB,2019,2020,1,1,-0.004614232999999801,-1,0
2019-12-29,0.1419585529166663,0.1419585529166663,0.1419585529166663,QB,2019,2020,1,1,-0.0020107603749997816,-1,0
2019-12-30,0.18782470874999996,0.18782470874999996,0.18782470874999996,QB,2019,2020,1,1,0.04586615583333367,1,0
2019-12-31,0.20952456279166667,0.20952456279166667,0.20952456279166667,QB,2019,2020,1,1,0.021699854041666716,1,0
2020-01-01,0.2117010276666668,0.2117010276666668,0.2117010276666668,QB,2020,2020,1,1,0.002176464875000117,1,0
2020-01-02,0.2115140790000003,0.2115140790000003,0.2115140790000003,QB,2020,2020,1,1,-1.8694866666649212e-4,-1,0
2020-01-03,0.21718733370833343,0.21718733370833343,0.21718733370833343,QB,2020,2020,1,1,0.005673254708333131,1,0
2020-01-04,0.23477962812500017,0.23477962812500017,0.23477962812500017,QB,2020,2020,1,1,0.017592294416666737,1,0
2020-01-05,0.259392057416667,0.259392057416667,0.259392057416667,QB,2020,2020,1,1,0.02461242929166682,1,0
2020-01-06,0.2648241908333335,0.2648241908333335,0.2648241908333335,QB,2020,2020,1,1,0.005432133416666485,1,0
2020-01-07,0.26683707562499986,0.26683707562499986,0.26683707562499986,QB,2020,2020,1,1,0.0020128847916663917,1,0
2020-01-08,0.28713800129166644,0.28713800129166644,0.28713800129166644,QB,2020,2020,1,1,0.02030092566666658,1,0
2020-01-09,0.288706883,0.288706883,0.288706883,QB,2020,2020,1,1,0.0015688817083335804,1,0
2020-01-10,0.287577755541667,0.287577755541667,0.287577755541667,QB,2020,2020,1,1,-0.0011291274583330457,-1,0
2020-01-11,0.28591327508333325,0.28591327508333325,0.28591327508333325,QB,2020,2020,1,1,-0.001664480458333728,-1,0
2020-01-12,0.28726759070833296,0.28726759070833296,0.28726759070833296,QB,2020,2020,1,1,0.0013543156249997135,1,0
2020-01-13,0.28522708849999945,0.28522708849999945,0.28522708849999945,QB,2020,2020,1,1,-0.0020405022083335167,-1,0
2020-01-14,0.2845440885416663,0.2845440885416663,0.2845440885416663,QB,2020,2020,1,1,-6.829999583331525e-4,-1,0
2020-01-15,0.28728352383333355,0.28728352383333355,0.28728352383333355,QB,2020,2020,1,1,0.002739435291667258,1,0
2020-01-16,0.2864656234166669,0.2864656234166669,0.2864656234166669,QB,2020,2020,1,1,-8.179004166666282e-4,-1,0
2020-01-17,0.28295927370833335,0.28295927370833335,0.28295927370833335,QB,2020,2020,1,1,-0.003506349708333578,-1,0
2020-01-18,0.28026338895833347,0.28026338895833347,0.28026338895833347,QB,2020,2020,1,1,-0.0026958847499998773,-1,0
2020-01-19,0.3038943377499996,0.3038943377499996,0.3038943377499996,QB,2020,2020,1,1,0.023630948791666107,1,0
2020-01-20,0.30601450558333315,0.30601450558333315,0.30601450558333315,QB,2020,2020,1,1,0.002120167833333575,1,0
2020-01-21,0.30396975454166714,0.30396975454166714,0.30396975454166714,QB,2020,2020,1,1,-0.0020447510416660153,-1,0
2020-01-22,0.3000087796666671,0.3000087796666671,0.3000087796666671,QB,2020,2020,1,1,-0.003960974875000023,-1,0
2020-01-23,0.29661608624999997,0.29661608624999997,0.29661608624999997,QB,2020,2020,1,1,-0.0033926934166671474,-1,0
2020-01-24,0.2957333911249998,0.2957333911249998,0.2957333911249998,QB,2020,2020,1,1,-8.826951250001658e-4,-1,0
2020-01-25,0.3290962926666663,0.3290962926666663,0.3290962926666663,QB,2020,2020,1,1,0.03336290154166649,1,0
2020-01-26,0.37655576099999954,0.37655576099999954,0.37655576099999954,QB,2020,2020,1,1,0.047459468333333255,1,0
2020-01-27,0.3793132538333332,0.3793132538333332,0.3793132538333332,QB,2020,2020,1,1,0.0027574928333336524,1,0
2020-01-28,0.3809171884166664,0.3809171884166664,0.3809171884166664,QB,2020,2020,1,1,0.0016039345833331886,1,0
2020-01-29,0.37943753220833304,0.37943753220833304,0.3794375322083331,QB,2020,2020,1,1,-0.001479656208333291,-1,0
2020-01-30,0.37822873912499955,0.37822873912499955,0.37822873912499955,QB,2020,2020,1,1,-0.001208793083333548,-1,0
2020-01-31,0.3763029554166662,0.3763029554166662,0.3763029554166662,QB,2020,2020,1,1,-0.0019257837083333507,-1,0
2020-02-01,0.37486153870833294,0.37486153870833294,0.37486153870833294,QB,2020,2020,1,1,-0.001441416708333254,-1,0
2020-02-02,0.37756910775,0.37756910775,0.37756910775,QB,2020,2020,1,1,0.0027075690416670795,1,0
2020-02-03,0.3759205604166665,0.3759205604166665,0.3759205604166665,QB,2020,2020,1,1,-0.0016485473333335277,-1,0
2020-02-04,0.37120541762499987,0.37120541762499987,0.3712054176249998,QB,2020,2020,1,1,-0.004715142791666682,-1,0
2020-02-05,0.3682014924583328,0.3682014924583328,0.3682014924583328,QB,2020,2020,1,1,-0.003003925166667032,-1,0
2020-02-06,0.3733850691249998,0.3733850691249998,0.3733850691249998,QB,2020,2020,1,1,0.0051835766666670224,1,0
2020-02-07,0.42488836458333334,0.42488836458333334,0.42488836458333334,QB,2020,2020,1,1,0.05150329545833354,1,0
2020-02-08,0.4423744381666666,0.4423744381666666,0.4423744381666666,QB,2020,2020,1,1,0.01748607358333326,1,0
2020-02-09,0.44193893275000035,0.44193893275000035,0.44193893275000035,QB,2020,2020,1,1,-4.3550541666625975e-4,-1,0
